sa2_code,sa2_name,state_name,remoteness,remoteness_score,analysis_year,sa4_name,gccsa_name,coping_capacity,adaptive_capacity,andri,social_character,economic_capital,planning_build_environment,emergency_services,information_access,govt_leadership,community_social_engagement,community_capital,andri_quartile,coping_capacity_quartile,adaptive_capacity_quartile,lga_names
306051170,Mareeba,QLD,Outer regional,3,2024,Cairns,Rest of Qld,0.4568,0.4932,0.5064,0.4661,0.5913,0.4206,0.4614,0.5365,0.5705,0.4299,0.3523,L25,LC,MA,Mareeba
501011004,Margaret River,WA,Inner regional,2,2024,Bunbury,Rest of WA,0.6150,0.5075,0.5930,0.6025,0.7259,0.5944,0.2542,0.6682,0.5561,0.4812,0.6054,M50,MC,MA,Augusta Margaret River
601041024,Margate - Snug,TAS,Inner regional,2,2024,Hobart,Greater Hobart,0.6865,0.7001,0.7688,0.7553,0.7969,0.4215,0.7346,0.4110,0.7028,0.6428,0.7144,H75,HC,HA,Huon Valley; Kingborough
313051378,Margate - Woody Point,QLD,Metropolitan,1,2024,Moreton Bay - North,Greater Brisbane,0.4934,0.3905,0.4498,0.4894,0.6254,0.2234,0.4340,0.6039,0.5169,0.2981,0.6355,L25,MC,LA,Moreton Bay
213031349,Maribyrnong,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.5228,0.5205,0.5565,0.4884,0.7194,0.1066,0.5111,0.8025,0.6501,0.3610,0.4983,M50,MC,MA,Maribyrnong
403021060,Marino - Seaview Downs,SA,Metropolitan,1,2024,Adelaide - South,Greater Adelaide,0.6759,0.6966,0.7604,0.6555,0.8108,0.2699,0.5142,0.6984,0.7208,0.6068,0.6782,H75,HC,HA,Marion; Holdfast Bay
316031427,Maroochydore - Kuluin,QLD,Metropolitan,1,2024,Sunshine Coast,Rest of Qld,0.5845,0.5702,0.6222,0.4357,0.6957,0.4164,0.4353,0.5994,0.6169,0.5158,0.6435,M50,MC,MA,Sunshine Coast
316061443,Maroochy Hinterland,QLD,Inner regional,2,2024,Sunshine Coast,Rest of Qld,0.7073,0.6839,0.7687,0.7370,0.8183,0.5705,0.4156,0.5994,0.6559,0.6838,0.6268,H75,HC,HA,Sunshine Coast
118021566,Maroubra - North,NSW,Metropolitan,1,2024,Sydney - Eastern Suburbs,Greater Sydney,0.5471,0.6260,0.6436,0.5464,0.7444,0.1865,0.3588,0.7166,0.6654,0.5530,0.6529,M50,MC,MA,Randwick
118021567,Maroubra - South,NSW,Metropolitan,1,2024,Sydney - Eastern Suburbs,Greater Sydney,0.4699,0.5577,0.5584,0.4544,0.6562,0.1042,0.3625,0.7166,0.7241,0.3165,0.6840,M50,LC,MA,Randwick
118021568,Maroubra - West,NSW,Metropolitan,1,2024,Sydney - Eastern Suburbs,Greater Sydney,0.5352,0.5054,0.5516,0.4642,0.7448,0.2149,0.3625,0.7166,0.5977,0.4128,0.5915,M50,MC,MA,Randwick
117021636,Marrickville - North,NSW,Metropolitan,1,2024,Sydney - City and Inner South,Greater Sydney,0.7612,0.6526,0.7773,0.4942,0.7226,0.5285,0.5779,0.7266,0.7470,0.4749,0.7484,H75,HC,HA,Inner West
117021637,Marrickville - South,NSW,Metropolitan,1,2024,Sydney - City and Inner South,Greater Sydney,0.7155,0.6400,0.7420,0.4204,0.7045,0.5107,0.5763,0.7266,0.7287,0.4792,0.7204,H75,HC,MA,Inner West
311031317,Marsden,QLD,Metropolitan,1,2024,Logan - Beaudesert,Greater Brisbane,0.3356,0.3621,0.3614,0.1544,0.4644,0.5357,0.4114,0.5997,0.5289,0.2190,0.2815,L25,LC,LA,Logan
116021629,Marsden Park - Shanes Park,NSW,Metropolitan,1,2024,Sydney - Blacktown,Greater Sydney,0.4806,0.3957,0.4476,0.5528,0.5920,0.6178,0.4923,0.7082,0.6732,0.0518,0.0756,L25,MC,LA,Blacktown
319051524,Maryborough (Qld),QLD,Inner regional,2,2024,Wide Bay,Rest of Qld,0.4711,0.3585,0.4167,0.3312,0.7041,0.3004,0.4382,0.5520,0.4046,0.3975,0.5298,L25,LC,LA,Fraser Coast
201031017,Maryborough Surrounds,VIC,Inner regional,2,2024,Ballarat,Rest of Vic.,0.5336,0.5383,0.5744,0.6059,0.6453,0.2176,0.4842,0.5822,0.6102,0.4611,0.6980,M50,MC,MA,Loddon; Mount Alexander; Central Goldfields
319051525,Maryborough Surrounds - South,QLD,Inner regional,2,2024,Wide Bay,Rest of Qld,0.3594,0.4300,0.4195,0.5524,0.6495,0.2918,0.4346,0.1015,0.4895,0.4218,0.4286,L25,LC,LA,Fraser Coast; Gympie
201031016,Maryborough (Vic.),VIC,Inner regional,2,2024,Ballarat,Rest of Vic.,0.4389,0.4631,0.4770,0.3286,0.6393,0.1551,0.4931,0.5822,0.5232,0.4398,0.6914,L25,LC,LA,Central Goldfields
111031226,Maryland - Fletcher - Minmi,NSW,Metropolitan,1,2024,Newcastle and Lake Macquarie,Rest of NSW,0.7009,0.6551,0.7446,0.5450,0.6440,0.7040,0.6212,0.7098,0.6946,0.5653,0.4991,H75,HC,HA,Newcastle; Lake Macquarie
117011635,Mascot,NSW,Metropolitan,1,2024,Sydney - City and Inner South,Greater Sydney,0.5248,0.5266,0.5617,0.4382,0.5815,0.4242,0.5657,0.6846,0.6619,0.3545,0.3587,M50,MC,MA,Bayside (NSW)
118021653,Matraville - Chifley,NSW,Metropolitan,1,2024,Sydney - Eastern Suburbs,Greater Sydney,0.5738,0.6101,0.6453,0.5425,0.7722,0.2285,0.3645,0.7166,0.7037,0.4591,0.6359,M50,MC,MA,Randwick
801091106,Mawson,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.4732,0.6884,0.6532,0.5283,0.5927,0.2156,0.2783,0.5987,0.7003,0.6232,0.7971,M50,LC,HA,Unincorporated ACT
402041171,Mawson Lakes - Globe Derby Park,SA,Metropolitan,1,2024,Adelaide - North,Greater Adelaide,0.6107,0.6020,0.6582,0.4454,0.6829,0.6749,0.5064,0.6485,0.7199,0.4158,0.4345,M50,MC,MA,Salisbury
111031227,Mayfield - Warabrook,NSW,Metropolitan,1,2024,Newcastle and Lake Macquarie,Rest of NSW,0.7673,0.6027,0.7452,0.4811,0.7266,0.6742,0.6375,0.7098,0.6990,0.4516,0.6432,H75,HC,MA,Newcastle
504011046,Maylands,WA,Metropolitan,1,2024,Perth - North East,Greater Perth,0.4460,0.3965,0.4325,0.4975,0.6519,0.1454,0.2203,0.7201,0.4639,0.3902,0.6963,L25,LC,LA,Bayswater
302011026,McDowall,QLD,Metropolitan,1,2024,Brisbane - North,Greater Brisbane,0.7337,0.6559,0.7637,0.6524,0.7677,0.7486,0.4439,0.6180,0.5955,0.7202,0.6533,H75,HC,HA,Brisbane
509011233,McKail - Willyung,WA,Outer regional,3,2024,Western Australia - Wheat Belt,Rest of WA,0.5657,0.4670,0.5391,0.5298,0.7236,0.6264,0.2713,0.6042,0.5103,0.4670,0.5316,M50,MC,LA,Albany
801011021,McKellar,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.5111,0.7232,0.6957,0.6467,0.6587,0.2430,0.2688,0.5987,0.7538,0.6066,0.7503,M50,MC,HA,Unincorporated ACT
403041083,McLaren Vale,SA,Metropolitan,1,2024,Adelaide - South,Greater Adelaide,0.7607,0.6914,0.8047,0.7633,0.8229,0.4792,0.5062,0.6754,0.6863,0.6514,0.6234,H75,HC,HA,Onkaparinga
210051247,Meadow Heights,VIC,Metropolitan,1,2024,Melbourne - North West,Greater Melbourne,0.4537,0.4614,0.4823,0.2016,0.5976,0.5981,0.4451,0.7024,0.6159,0.2921,0.3423,L25,LC,LA,Hume
511041290,Meekatharra,WA,Very remote,5,2024,,Rest of WA,0.2174,0.3276,0.2922,0.5454,0.2891,0.3863,0.2501,0.1037,0.3775,0.3717,0.2803,L25,LC,LA,Mount Magnet; Cue; Murchison; Yalgoo; Meekatharra; Wiluna; Sandstone
801011022,Melba,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.4958,0.8041,0.7463,0.6206,0.5464,0.2332,0.2680,0.5987,0.7934,0.7030,0.8492,H75,MC,HA,Unincorporated ACT
206041503,Melbourne CBD - East,VIC,Metropolitan,1,2024,Melbourne - Inner,Greater Melbourne,0.5313,0.8182,0.7732,0.3715,0.5713,0.1330,0.6108,1.0000,0.9483,0.4620,0.4600,H75,MC,HA,Melbourne
206041504,Melbourne CBD - North,VIC,Metropolitan,1,2024,Melbourne - Inner,Greater Melbourne,0.4327,0.7543,0.6821,0.2077,0.3550,0.1962,0.6039,1.0000,0.9060,0.4076,0.3685,M50,LC,HA,Melbourne
206041505,Melbourne CBD - West,VIC,Metropolitan,1,2024,Melbourne - Inner,Greater Melbourne,0.4923,0.8520,0.7788,0.3360,0.4733,0.1705,0.6011,1.0000,1.0000,0.4350,0.3912,H75,MC,HA,Melbourne
213041577,Melton,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.4753,0.5112,0.5276,0.2358,0.7507,0.1921,0.4746,0.7731,0.6307,0.3727,0.5137,M50,MC,MA,Melton
213041578,Melton South - Weir Views,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.4077,0.5362,0.5156,0.2663,0.5406,0.2001,0.4713,0.7731,0.6762,0.3513,0.3991,L25,LC,MA,Melton
213041358,Melton West,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.6160,0.5025,0.5900,0.3623,0.6611,0.6922,0.4746,0.7731,0.6256,0.3629,0.4276,M50,MC,MA,Melton
507041181,Melville,WA,Metropolitan,1,2024,Perth - South West,Greater Perth,0.5522,0.5834,0.6156,0.6561,0.8556,0.1298,0.2788,0.7560,0.4980,0.7191,0.6231,M50,MC,MA,Melville
128021535,Menai - Lucas Heights - Woronora,NSW,Metropolitan,1,2024,Sydney - Sutherland,Greater Sydney,0.8050,0.6626,0.8106,0.7738,0.9148,0.6301,0.3613,0.7151,0.5592,0.7871,0.6422,H75,HC,HA,Sutherland
208031190,Mentone,VIC,Metropolitan,1,2024,Melbourne - Inner South,Greater Melbourne,0.5224,0.6389,0.6408,0.5467,0.7633,0.1802,0.4287,0.5593,0.7037,0.5179,0.7309,M50,MC,MA,Kingston (Vic.)
215021396,Merbein,VIC,Outer regional,3,2024,North West,Rest of Vic.,0.5126,0.6549,0.6476,0.6327,0.7260,0.1581,0.5868,0.6091,0.7145,0.5330,0.4841,M50,MC,HA,Mildura
111031228,Merewether - The Junction,NSW,Metropolitan,1,2024,Newcastle and Lake Macquarie,Rest of NSW,0.8049,0.8054,0.9125,0.6820,0.7498,0.5427,0.6212,0.7098,0.7303,0.8074,0.6825,H75,HC,HA,Newcastle
316021581,Meridan Plains - Little Mountain (North),QLD,Metropolitan,1,2024,Sunshine Coast,Rest of Qld,0.6352,0.5942,0.6656,0.4608,0.6719,0.6913,0.4397,0.5994,0.5635,0.6453,0.6515,M50,MC,MA,Sunshine Coast
101041025,Merimbula - Tura Beach,NSW,Outer regional,3,2024,Capital Region,Rest of NSW,0.5797,0.5999,0.6410,0.6016,0.7495,0.5468,0.6119,0.2719,0.5924,0.6133,0.5615,M50,MC,MA,Bega Valley
309011227,Mermaid Beach - Broadbeach,QLD,Metropolitan,1,2024,Gold Coast,Rest of Qld,0.4524,0.5696,0.5590,0.4778,0.6819,0.1643,0.4016,0.6066,0.6853,0.4056,0.5260,M50,LC,MA,Gold Coast
309011228,Mermaid Waters,QLD,Metropolitan,1,2024,Gold Coast,Rest of Qld,0.5871,0.6048,0.6482,0.5043,0.7330,0.4174,0.4016,0.6066,0.6739,0.4963,0.5661,M50,MC,MA,Gold Coast
209041531,Mernda - North,VIC,Metropolitan,1,2024,Melbourne - North East,Greater Melbourne,0.6141,0.5175,0.5997,0.4442,0.5453,0.7233,0.5259,0.7337,0.6653,0.3300,0.4550,M50,MC,MA,Whittlesea
209041532,Mernda - South,VIC,Metropolitan,1,2024,Melbourne - North East,Greater Melbourne,0.5315,0.5721,0.5975,0.4624,0.5097,0.4560,0.5259,0.7337,0.7367,0.3255,0.3694,M50,MC,MA,Whittlesea
509021240,Merredin,WA,Outer regional,3,2024,Western Australia - Wheat Belt,Rest of WA,0.2981,0.4328,0.3971,0.7320,0.5459,0.0701,0.2633,0.1179,0.5161,0.3878,0.7000,L25,LC,LA,Merredin; Narembeen; Bruce Rock
309081260,Merrimac,QLD,Metropolitan,1,2024,Gold Coast,Rest of Qld,0.6155,0.4658,0.5635,0.4279,0.6382,0.8750,0.4130,0.6066,0.5884,0.3451,0.5355,M50,MC,LA,Gold Coast
125031714,Merrylands - Holroyd,NSW,Metropolitan,1,2024,Sydney - Parramatta,Greater Sydney,0.4515,0.4340,0.4618,0.3026,0.5856,0.4191,0.5315,0.6464,0.6430,0.1891,0.3181,L25,LC,LA,Cumberland
309011229,Miami,QLD,Metropolitan,1,2024,Gold Coast,Rest of Qld,0.5755,0.6323,0.6620,0.5496,0.7449,0.3380,0.4011,0.6066,0.6966,0.5159,0.6002,M50,MC,MA,Gold Coast
604021088,Miandetta - Don,TAS,Outer regional,3,2024,West and North West,Rest of Tas.,0.5992,0.4463,0.5412,0.6309,0.7988,0.3778,0.6371,0.3913,0.4840,0.4635,0.6199,M50,MC,LA,Devonport
210051445,Mickleham - Yuroke,VIC,Metropolitan,1,2024,Melbourne - North West,Greater Melbourne,0.4211,0.4945,0.4916,0.4024,0.4997,0.6387,0.4435,0.7024,0.7651,0.1083,0.1100,L25,LC,MA,Hume
304011082,Middle Park - Jamboree Heights,QLD,Metropolitan,1,2024,Brisbane - West,Greater Brisbane,0.6152,0.5449,0.6199,0.6068,0.7368,0.6339,0.2385,0.6180,0.5478,0.5697,0.6764,M50,MC,MA,Brisbane
317011452,Middle Ridge,QLD,Inner regional,2,2024,Toowoomba,Rest of Qld,0.5338,0.7392,0.7179,0.5854,0.6743,0.5157,0.4561,0.5966,0.6833,0.7510,0.3338,H75,MC,HA,Toowoomba
504031065,Middle Swan - Herne Hill,WA,Metropolitan,1,2024,Perth - North East,Greater Perth,0.6104,0.4434,0.5449,0.5206,0.8128,0.4876,0.2274,0.7227,0.5270,0.3933,0.5708,M50,MC,LA,Swan
504031066,Midland - Guildford,WA,Metropolitan,1,2024,Perth - North East,Greater Perth,0.4042,0.3182,0.3584,0.3739,0.6748,0.1345,0.2290,0.7227,0.4417,0.2588,0.5937,L25,LC,LA,Swan; Mundaring
215021469,Mildura - North,VIC,Outer regional,3,2024,North West,Rest of Vic.,0.5776,0.5682,0.6173,0.3198,0.6692,0.6915,0.5941,0.6091,0.6786,0.4137,0.4568,M50,MC,MA,Mildura
215021470,Mildura - South,VIC,Outer regional,3,2024,North West,Rest of Vic.,0.5980,0.6392,0.6784,0.3927,0.6578,0.6845,0.5928,0.6091,0.7046,0.5171,0.4566,M50,MC,MA,Mildura
215021398,Mildura Surrounds,VIC,Outer regional,3,2024,North West,Rest of Vic.,0.4221,0.6445,0.5992,0.7216,0.5460,0.2823,0.5804,0.1358,0.7019,0.5322,0.5580,M50,LC,MA,Mildura
307011175,Miles - Wandoan,QLD,Outer regional,3,2024,Darling Downs - Maranoa,Rest of Qld,0.3360,0.4469,0.4221,0.6463,0.4460,0.5199,0.3867,0.1116,0.5129,0.4218,0.3131,L25,LC,LA,Maranoa; Western Downs
319011500,Millbank - Avoca,QLD,Inner regional,2,2024,Wide Bay,Rest of Qld,0.5239,0.4717,0.5222,0.2864,0.6750,0.6145,0.4411,0.5580,0.4837,0.5157,0.5512,M50,MC,LA,Bundaberg
407021152,Millicent,SA,Outer regional,3,2024,South Australia - South East,Rest of SA,0.5142,0.5281,0.5578,0.4897,0.6657,0.3483,0.5036,0.3298,0.6061,0.4467,0.8331,M50,MC,MA,Wattle Range
307021181,Millmerran,QLD,Inner regional,2,2024,Darling Downs - Maranoa,Rest of Qld,0.2939,0.4834,0.4317,0.5373,0.4428,0.3548,0.3626,0.1283,0.5179,0.4894,0.3599,L25,LC,MA,Toowoomba
701021023,Millner,NT,Outer regional,3,2024,Darwin,Greater Darwin,0.3532,0.4155,0.4066,0.3807,0.5229,0.1096,0.5321,0.5772,0.5182,0.3487,0.4186,L25,LC,LA,Darwin
209041220,Mill Park - North,VIC,Metropolitan,1,2024,Melbourne - North East,Greater Melbourne,0.7883,0.4838,0.6728,0.4983,0.8147,0.7849,0.5326,0.7337,0.5895,0.3811,0.5571,M50,HC,MA,Whittlesea
209041221,Mill Park - South,VIC,Metropolitan,1,2024,Melbourne - North East,Greater Melbourne,0.7222,0.4825,0.6333,0.4965,0.7694,0.5251,0.5337,0.7337,0.6256,0.3210,0.5341,M50,HC,MA,Whittlesea
505031105,Mindarie - Quinns Rocks - Jindalee,WA,Metropolitan,1,2024,Perth - North West,Greater Perth,0.6427,0.5434,0.6332,0.6214,0.7537,0.6702,0.2188,0.7530,0.4998,0.6368,0.5392,M50,MC,MA,Wanneroo
123021443,Minto - St Andrews,NSW,Metropolitan,1,2024,Sydney - Outer South West,Greater Sydney,0.5610,0.4890,0.5525,0.4411,0.6987,0.5843,0.5660,0.6592,0.6397,0.3119,0.3006,M50,MC,MA,Campbelltown (NSW)
128011530,Miranda - Yowie Bay,NSW,Metropolitan,1,2024,Sydney - Sutherland,Greater Sydney,0.6745,0.5795,0.6761,0.5396,0.7941,0.4286,0.3947,0.7151,0.6125,0.5415,0.6032,M50,HC,MA,Sutherland
403031069,Mitcham (SA),SA,Metropolitan,1,2024,Adelaide - South,Greater Adelaide,0.7434,0.7718,0.8521,0.6441,0.8164,0.2630,0.5339,0.7787,0.7335,0.7363,0.7790,H75,HC,HA,Mitcham
211041270,Mitcham (Vic.),VIC,Metropolitan,1,2024,Melbourne - Outer East,Greater Melbourne,0.6653,0.6262,0.7044,0.5437,0.8221,0.1616,0.5527,0.7554,0.6880,0.5175,0.7617,M50,HC,MA,Whitehorse
403021061,Mitchell Park,SA,Metropolitan,1,2024,Adelaide - South,Greater Adelaide,0.6162,0.4634,0.5622,0.3672,0.6641,0.4226,0.5147,0.7033,0.6133,0.3008,0.6386,M50,MC,LA,Marion
304041101,Mitchelton,QLD,Metropolitan,1,2024,Brisbane - West,Greater Brisbane,0.5583,0.5879,0.6218,0.5923,0.7415,0.3377,0.2432,0.6180,0.5982,0.5802,0.7751,M50,MC,MA,Brisbane; Moreton Bay
114021286,Mittagong,NSW,Inner regional,2,2024,Southern Highlands and Shoalhaven,Rest of NSW,0.7412,0.6853,0.7891,0.5661,0.7624,0.6268,0.6102,0.6343,0.6588,0.6823,0.6159,H75,HC,HA,Wingecarribee
109031184,Moama,NSW,Inner regional,2,2024,Murray,Rest of NSW,0.6745,0.5475,0.6532,0.6687,0.7293,0.6005,0.4992,0.5667,0.5794,0.5273,0.5969,M50,HC,MA,Murray River
402051053,Modbury Heights,SA,Metropolitan,1,2024,Adelaide - North,Greater Adelaide,0.7750,0.4888,0.6684,0.6373,0.7607,0.5074,0.5225,0.7008,0.5159,0.5032,0.7359,M50,HC,MA,Tea Tree Gully
205041095,Moe - Newborough,VIC,Inner regional,2,2024,Latrobe - Gippsland,Rest of Vic.,0.4615,0.5550,0.5527,0.3571,0.6778,0.1989,0.5728,0.5918,0.6634,0.4112,0.5172,M50,LC,MA,Latrobe (Vic.); Baw Baw
316021422,Moffat Beach - Battery Hill,QLD,Metropolitan,1,2024,Sunshine Coast,Rest of Qld,0.5739,0.6252,0.6562,0.5902,0.7199,0.2546,0.4407,0.5994,0.6100,0.6373,0.7371,M50,MC,MA,Sunshine Coast
701021024,Moil,NT,Outer regional,3,2024,Darwin,Greater Darwin,0.3933,0.4136,0.4218,0.4241,0.6300,0.1086,0.5337,0.5772,0.4431,0.4558,0.4405,L25,LC,LA,Darwin
216021412,Moira,VIC,Inner regional,2,2024,Shepparton,Rest of Vic.,0.4816,0.6308,0.6160,0.7951,0.4856,0.1329,0.5256,0.6137,0.6151,0.6408,0.6082,M50,MC,MA,Moira
309091264,Molendinar,QLD,Metropolitan,1,2024,Gold Coast,Rest of Qld,0.6631,0.6472,0.7182,0.4338,0.7793,0.8695,0.4152,0.6066,0.7389,0.4772,0.5539,H75,HC,HA,Gold Coast
801071084,Monash,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.4321,0.6855,0.6328,0.5156,0.6051,0.1403,0.2440,0.5987,0.6857,0.6405,0.8350,M50,LC,HA,Unincorporated ACT
122021690,Mona Vale - Warriewood (North),NSW,Metropolitan,1,2024,Sydney - Northern Beaches,Greater Sydney,0.7965,0.7438,0.8634,0.6725,0.8901,0.5728,0.3956,0.7198,0.6918,0.7469,0.6869,H75,HC,HA,Northern Beaches
211051279,Monbulk - Silvan,VIC,Metropolitan,1,2024,Melbourne - Outer East,Greater Melbourne,0.7185,0.7083,0.7925,0.7807,0.7939,0.2213,0.5184,0.7498,0.7631,0.5613,0.7772,H75,HC,HA,Yarra Ranges
801041120,Moncrieff,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.3004,0.4057,0.3787,0.4893,0.4304,0.1146,0.2368,0.5987,0.6453,0.1231,0.4468,L25,LC,LA,Unincorporated ACT
119041380,Monterey - Brighton-le-Sands - Kyeemagh,NSW,Metropolitan,1,2024,Sydney - Inner South West,Greater Sydney,0.5849,0.4442,0.5324,0.4589,0.7633,0.4170,0.3970,0.6846,0.5655,0.3359,0.4461,M50,MC,LA,Bayside (NSW)
209011202,Montmorency - Briar Hill,VIC,Metropolitan,1,2024,Melbourne - North East,Greater Melbourne,0.7610,0.6838,0.7995,0.7046,0.8398,0.2673,0.5703,0.7700,0.6842,0.6395,0.7280,H75,HC,HA,Banyule
319021508,Monto - Eidsvold,QLD,Outer regional,3,2024,Wide Bay,Rest of Qld,0.3877,0.4480,0.4441,0.6048,0.4238,0.5032,0.4109,0.0716,0.5180,0.4166,0.5528,L25,LC,LA,North Burnett
211051280,Montrose,VIC,Metropolitan,1,2024,Melbourne - Outer East,Greater Melbourne,0.7530,0.7019,0.8077,0.7456,0.8285,0.2650,0.5233,0.7498,0.6803,0.6816,0.8005,H75,HC,HA,Yarra Ranges
601031018,Montrose - Rosetta,TAS,Inner regional,2,2024,Hobart,Greater Hobart,0.5717,0.5045,0.5689,0.4165,0.7514,0.4051,0.7373,0.4004,0.5469,0.4890,0.6772,M50,MC,MA,Glenorchy
316031428,Mooloolaba - Alexandra Headland,QLD,Metropolitan,1,2024,Sunshine Coast,Rest of Qld,0.6002,0.6168,0.6635,0.5439,0.7560,0.3489,0.4348,0.5994,0.6461,0.5647,0.6592,M50,MC,MA,Sunshine Coast
601031019,Moonah,TAS,Inner regional,2,2024,Hobart,Greater Hobart,0.5253,0.4621,0.5159,0.3879,0.7430,0.2901,0.7484,0.4004,0.6174,0.2912,0.7069,L25,MC,LA,Glenorchy
206031116,Moonee Ponds,VIC,Metropolitan,1,2024,Melbourne - Inner,Greater Melbourne,0.6290,0.6127,0.6754,0.5427,0.7721,0.1171,0.5661,0.7582,0.6505,0.5494,0.7595,M50,MC,MA,Moonee Valley
405041125,Moonta,SA,Outer regional,3,2024,Barossa - Yorke - Mid North,Rest of SA,0.5717,0.3787,0.4790,0.5077,0.6607,0.4919,0.4216,0.5330,0.4339,0.3972,0.6512,L25,MC,LA,Copper Coast
509021241,Moora,WA,Outer regional,3,2024,Western Australia - Wheat Belt,Rest of WA,0.2959,0.4696,0.4226,0.7608,0.4978,0.0924,0.2611,0.1256,0.5259,0.4490,0.6714,L25,LC,LA,Victoria Plains; Dalwallinu; Moora
208031191,Moorabbin - Heatherton,VIC,Metropolitan,1,2024,Melbourne - Inner South,Greater Melbourne,0.5997,0.6526,0.6888,0.5434,0.8709,0.2913,0.4322,0.5593,0.7737,0.4299,0.6986,M50,MC,HA,Kingston (Vic.)
303041068,Moorooka,QLD,Metropolitan,1,2024,Brisbane - South,Greater Brisbane,0.5758,0.5975,0.6373,0.5348,0.6703,0.2979,0.4402,0.6180,0.7042,0.4324,0.7380,M50,MC,MA,Brisbane
211051281,Mooroolbark,VIC,Metropolitan,1,2024,Melbourne - Outer East,Greater Melbourne,0.6454,0.6294,0.6961,0.5919,0.7737,0.1621,0.5249,0.7498,0.6768,0.5418,0.7488,M50,MC,MA,Yarra Ranges
216031415,Mooroopna,VIC,Inner regional,2,2024,Shepparton,Rest of Vic.,0.6487,0.5692,0.6548,0.3832,0.6639,0.5628,0.5681,0.6538,0.6469,0.4667,0.6488,M50,MC,MA,Greater Shepparton
312011341,Moranbah,QLD,Outer regional,3,2024,Mackay,Rest of Qld,0.3902,0.4779,0.4665,0.6498,0.3789,0.6865,0.4223,0.1288,0.5001,0.5044,0.4139,L25,LC,MA,Isaac
511041291,Morawa,WA,Outer regional,3,2024,,Rest of WA,0.2783,0.3963,0.3636,0.8626,0.4576,0.0834,0.2958,0.1091,0.4348,0.4323,0.5351,L25,LC,LA,Three Springs; Coorow; Perenjori; Carnamah; Morawa; Mingenew
313041374,Morayfield,QLD,Metropolitan,1,2024,Moreton Bay - North,Greater Brisbane,0.5103,0.5849,0.5965,0.6006,0.7895,0.1900,0.4232,0.6039,0.5220,0.6876,0.5106,M50,MC,MA,Moreton Bay
313021368,Morayfield - East,QLD,Metropolitan,1,2024,Moreton Bay - North,Greater Brisbane,0.3955,0.3835,0.4013,0.3550,0.5876,0.1727,0.4307,0.6039,0.4897,0.3248,0.4471,L25,LC,LA,Moreton Bay
208031193,Mordialloc - Parkdale,VIC,Metropolitan,1,2024,Melbourne - Inner South,Greater Melbourne,0.5630,0.6889,0.6963,0.6106,0.8696,0.1568,0.4263,0.5593,0.7250,0.5844,0.7486,M50,MC,HA,Kingston (Vic.)
110031195,Moree,NSW,Outer regional,3,2024,New England and North West,Rest of NSW,0.5085,0.5491,0.5701,0.5650,0.7396,0.3521,0.5899,0.5595,0.6130,0.4788,0.3078,M50,MC,MA,Moree Plains
110031196,Moree Surrounds,NSW,Outer regional,3,2024,New England and North West,Rest of NSW,0.3957,0.6003,0.5562,0.7927,0.4427,0.4813,0.5714,0.1043,0.6564,0.5151,0.3327,M50,LC,MA,Moree Plains; Gwydir
111021218,Morisset - Cooranbong,NSW,Metropolitan,1,2024,Newcastle and Lake Macquarie,Rest of NSW,0.7145,0.6031,0.7151,0.4999,0.7094,0.6310,0.5935,0.6548,0.5817,0.6359,0.6344,H75,HC,MA,Lake Macquarie
504011047,Morley,WA,Metropolitan,1,2024,Perth - North East,Greater Perth,0.4312,0.3688,0.4062,0.4494,0.7920,0.1393,0.2184,0.7201,0.4572,0.3425,0.5095,L25,LC,LA,Bayswater
305021117,Morningside - Seven Hills,QLD,Metropolitan,1,2024,Brisbane Inner City,Greater Brisbane,0.6161,0.6685,0.7086,0.5655,0.7245,0.3592,0.4521,0.6180,0.7576,0.4895,0.6714,M50,MC,HA,Brisbane
214021591,Mornington - East,VIC,Metropolitan,1,2024,Mornington Peninsula,Greater Melbourne,0.6384,0.5820,0.6585,0.5308,0.8109,0.1807,0.5499,0.7001,0.5959,0.5720,0.7721,M50,MC,MA,Mornington Peninsula
601021009,Mornington - Warrane,TAS,Inner regional,2,2024,Hobart,Greater Hobart,0.5478,0.3778,0.4667,0.3318,0.6461,0.4293,0.8384,0.4082,0.5212,0.2648,0.7319,L25,MC,LA,Clarence
214021592,Mornington - West,VIC,Metropolitan,1,2024,Mornington Peninsula,Greater Melbourne,0.6201,0.5524,0.6278,0.4882,0.8016,0.1673,0.5528,0.7001,0.5587,0.5685,0.7894,M50,MC,MA,Mornington Peninsula
403041084,Morphett Vale - East,SA,Metropolitan,1,2024,Adelaide - South,Greater Adelaide,0.6251,0.4218,0.5371,0.4430,0.6784,0.3766,0.5111,0.6754,0.5371,0.3329,0.6700,M50,MC,LA,Onkaparinga
